date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,989,89.8,54.3,45.4,7.1,NA,NA,NA,1.8,8.4,0.6,2.5,5.3,27.1,7.5,2.7
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,137,80.3,48.9,30.7,14.6,NA,NA,NA,3.6,6.6,0,1.5,5.1,24.8,16.1,3.6
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,473,410,238,185,42,NA,NA,NA,11,48,6,18,24,124,46,17
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,2435,2261,1653,1457,147,NA,NA,NA,49,111,3,48,60,497,116,58
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1270,1164,851,761,58,NA,NA,NA,32,72,3,35,34,241,74,32
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,2707,2498,1812,1586,173,NA,NA,NA,53,127,3,52,72,559,146,63
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,2565,2375,1730,1525,155,NA,NA,NA,50,120,5,50,65,525,125,65
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,272,237,159,129,26,NA,NA,NA,4,16,0,4,12,62,30,5
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1437,92.8,66.9,57.4,8,NA,NA,NA,1.5,3.8,0,1.2,2.6,22.1,5,2.2
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,2435,92.9,67.9,59.8,6,NA,NA,NA,2,4.6,0.1,2,2.5,20.4,4.8,2.4
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,2565,92.7,67.5,59.6,6,NA,NA,NA,1.9,4.7,0.1,2,2.6,20.5,4.9,2.5
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,2707,92.3,66.9,58.6,6.4,NA,NA,NA,2,4.7,0.1,1.9,2.7,20.7,5.4,2.3
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1270,91.7,67,59.9,4.6,NA,NA,NA,2.5,5.7,0.2,2.8,2.7,19,5.8,2.5
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,272,87.1,58.5,47.4,9.6,NA,NA,NA,1.5,5.9,0,1.5,4.4,22.8,11,1.8
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,145,85.4,57.6,41,13.9,NA,NA,NA,2.8,4.2,0,0.7,3.5,23.6,14.6,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1437,1334,961,825,115,NA,NA,NA,21,55,0,17,38,318,72,31
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,145,125,85,60,20,NA,NA,NA,5,5,0,NA,5,35,20,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1743,1574,1089,946,100,NA,NA,NA,43,120,9,53,58,365,120,49
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3565,3265,2260,1970,230,NA,NA,NA,65,200,5,75,120,800,205,90
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,3833,3496,2416,2077,263,NA,NA,NA,76,219,9,79,131,861,242,95
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3565,91.6,63.5,55.2,6.4,NA,NA,NA,1.9,5.7,0.2,2.1,3.3,22.5,5.8,2.6
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,2090,92,63.5,54.1,7.8,NA,NA,NA,1.6,4.7,0,1.2,3.5,23.7,5.8,2.2
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,2090,1922,1327,1131,163,NA,NA,NA,33,99,0,26,73,496,122,46
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,3833,91.2,63,54.2,6.9,NA,NA,NA,2,5.7,0.2,2.1,3.4,22.5,6.3,2.5
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,270,230,155,110,35,NA,NA,NA,10,15,NA,5,10,60,35,5
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,270,85.5,57.2,40.5,13,NA,NA,NA,3.7,6.3,0.7,1.1,4.5,21.9,13,1.5
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1743,90.3,62.5,54.3,5.7,NA,NA,NA,2.5,6.9,0.5,3,3.3,20.9,6.9,2.8
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,E10000023,North Yorkshire,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,402,357,222,117,103,NA,NA,NA,2,27,0,14,13,108,38,7
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,215,175,105,65,40,NA,NA,NA,5,10,0,5,5,60,30,10
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,1287,1128,649,422,219,NA,NA,NA,8,79,8,38,33,400,103,56
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1689,87.9,51.6,31.9,19.1,NA,NA,NA,0.6,6.3,0.5,3.1,2.7,30.1,8.3,3.7
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,811,86.9,49.2,30,18.9,NA,NA,NA,0.4,8,0.7,4.8,2.5,29.7,8.8,4.3
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,1287,87.6,50.4,32.8,17,NA,NA,NA,0.6,6.1,0.6,3,2.6,31.1,8,4.4
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,215,82.7,49.1,29.4,18.2,NA,NA,NA,1.4,5.1,0,2.8,2.3,28.5,13.1,4.2
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,1475,88.7,51.9,32.3,19.2,NA,NA,NA,0.5,6.4,0.5,3.1,2.8,30.3,7.7,3.7
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1689,1485,871,539,322,NA,NA,NA,10,106,8,52,46,508,141,63
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,1475,1310,765,475,285,NA,NA,NA,5,95,10,45,40,445,115,55
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,878,88.8,53.8,33.7,19.2,NA,NA,NA,0.8,4.7,0.2,1.5,3,30.4,8,3.2
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,402,88.8,55.2,29.1,25.6,NA,NA,NA,0.5,6.7,0,3.5,3.2,26.9,9.5,1.7
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,878,780,472,296,169,NA,NA,NA,7,41,2,13,26,267,70,28
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,811,705,399,243,153,NA,NA,NA,3,65,6,39,20,241,71,35
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,605,560,405,370,15,NA,NA,NA,20,35,5,15,15,115,35,15
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,270,251,187,178,1,NA,NA,NA,8,16,1,10,5,48,13,6
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,35,35,25,20,5,NA,NA,NA,0,5,0,5,0,5,NA,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,625,576,417,374,23,NA,NA,NA,20,38,4,18,16,121,36,13
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,16,93.8,81.3,81.3,0,NA,NA,NA,0,6.3,0,0,6.3,6.3,6.3,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,16,15,13,13,0,NA,NA,NA,0,1,0,0,1,1,1,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,371,340,243,209,22,NA,NA,NA,12,23,3,8,12,74,24,7
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,641,591,430,387,23,NA,NA,NA,20,39,4,18,17,122,37,13
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,641,92.2,67.1,60.4,3.6,NA,NA,NA,3.1,6.1,0.6,2.8,2.7,19,5.8,2
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,605,91.9,66.9,60.8,2.8,NA,NA,NA,3.3,5.9,0.7,2.5,2.8,19.1,5.9,2.1
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,270,93,69.3,65.9,0.4,NA,NA,NA,3,5.9,0.4,3.7,1.9,17.8,4.8,2.2
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,371,91.6,65.5,56.3,5.9,NA,NA,NA,3.2,6.2,0.8,2.2,3.2,19.9,6.5,1.9
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,625,92.2,66.7,59.8,3.7,NA,NA,NA,3.2,6.1,0.6,2.9,2.6,19.4,5.8,2.1
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,35,97.1,70.6,52.9,17.6,NA,NA,NA,0,8.8,0,8.8,0,17.6,2.9,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
