date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,690,589,443,184,257,NA,NA,NA,2,44,2,29,13,102,72,29
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,62,52,34,14,20,NA,NA,NA,0,5,0,3,2,13,8,2
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,414,344,258,117,140,NA,NA,NA,1,36,2,26,8,50,49,21
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,628,537,409,170,237,NA,NA,NA,2,39,2,26,11,89,64,27
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,245,200,160,65,95,NA,NA,NA,0,10,0,5,5,30,40,5
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,445,390,285,120,160,NA,NA,NA,NA,35,NA,25,5,70,30,25
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,62,83.9,54.8,22.6,32.3,NA,NA,NA,0,8.1,0,4.8,3.2,21,12.9,3.2
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,245,81.2,64.5,25.7,38.8,NA,NA,NA,0,4.5,0,2,2.4,12.2,16.7,2
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,414,83.1,62.3,28.3,33.8,NA,NA,NA,0.2,8.7,0.5,6.3,1.9,12.1,11.8,5.1
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,628,85.5,65.1,27.1,37.7,NA,NA,NA,0.3,6.2,0.3,4.1,1.8,14.2,10.2,4.3
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,690,85.4,64.2,26.7,37.2,NA,NA,NA,0.3,6.4,0.3,4.2,1.9,14.8,10.4,4.2
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,276,245,185,67,117,NA,NA,NA,1,8,0,3,5,52,23,8
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,276,88.8,67,24.3,42.4,NA,NA,NA,0.4,2.9,0,1.1,1.8,18.8,8.3,2.9
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,445,87.6,64,27.2,36.4,NA,NA,NA,0.4,7.4,0.4,5.4,1.6,16.2,7,5.4
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1083,88.4,74.9,67.2,5.8,NA,NA,NA,1.8,3,0.1,1.3,1.6,10.5,7.8,3.8
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,181,156,131,111,18,NA,NA,NA,2,7,0,1,6,18,20,5
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,2431,2170,1824,1629,158,NA,NA,NA,37,83,3,35,45,263,185,76
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1348,1213,1013,901,95,NA,NA,NA,17,51,2,21,28,149,100,35
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,645,550,485,415,60,NA,NA,NA,15,15,0,5,10,55,70,20
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,2250,2014,1693,1518,140,NA,NA,NA,35,76,3,34,39,245,165,71
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,645,85.7,75.3,64.2,9,NA,NA,NA,2,2,0,0.8,1.2,8.4,10.9,3.4
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,1790,1620,1340,1215,100,NA,NA,NA,25,70,5,30,35,210,115,55
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1083,957,811,728,63,NA,NA,NA,20,32,1,14,17,114,85,41
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1348,90,75.1,66.8,7,NA,NA,NA,1.3,3.8,0.1,1.6,2.1,11.1,7.4,2.6
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,1790,90.5,74.9,68,5.6,NA,NA,NA,1.3,3.9,0.2,1.7,2.1,11.7,6.4,3
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,181,86.2,72.4,61.3,9.9,NA,NA,NA,1.1,3.9,0,0.6,3.3,9.9,11,2.8
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,2250,89.5,75.2,67.5,6.2,NA,NA,NA,1.6,3.4,0.1,1.5,1.7,10.9,7.3,3.2
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,2431,89.3,75,67,6.5,NA,NA,NA,1.5,3.4,0.1,1.4,1.9,10.8,7.6,3.1
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,3121,2759,2267,1813,415,NA,NA,NA,39,127,5,64,58,365,257,105
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,3121,88.4,72.6,58.1,13.3,NA,NA,NA,1.2,4.1,0.2,2.1,1.9,11.7,8.2,3.4
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,890,750,640,475,155,NA,NA,NA,15,25,0,10,15,85,110,25
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1497,1301,1069,845,203,NA,NA,NA,21,68,3,40,25,164,134,62
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,2235,90,72.8,59.9,11.7,NA,NA,NA,1.2,4.6,0.2,2.4,2,12.6,6.5,3.5
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1624,89.8,73.8,59.6,13.1,NA,NA,NA,1.1,3.6,0.1,1.5,2,12.4,7.6,2.6
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,2235,2010,1625,1335,260,NA,NA,NA,25,105,5,55,45,280,145,80
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1497,86.9,71.4,56.4,13.6,NA,NA,NA,1.4,4.5,0.2,2.7,1.7,11,9,4.1
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,890,84.5,72.3,53.6,17.2,NA,NA,NA,1.5,2.7,0,1.1,1.6,9.5,12.5,3
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1624,1458,1198,968,212,NA,NA,NA,18,59,2,24,33,201,123,43
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,25,19,7,4,3,NA,NA,NA,0,5,0,2,3,7,6,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,255,88.9,54.9,30,24.9,NA,NA,NA,0,8.7,0,2.8,5.9,25.3,8.3,2.8
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,115,95,65,35,30,NA,NA,NA,0,5,0,5,NA,25,20,NA
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,342,300,197,109,88,NA,NA,NA,0,21,0,8,13,82,33,9
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,255,225,140,75,65,NA,NA,NA,0,20,0,5,15,65,20,5
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,172,150,93,52,41,NA,NA,NA,0,18,0,6,12,39,16,6
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,367,86.9,55.6,30.8,24.8,NA,NA,NA,0,7.1,0,2.7,4.4,24.3,10.6,2.5
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,367,319,204,113,91,NA,NA,NA,0,26,0,10,16,89,39,9
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,25,76,28,16,12,NA,NA,NA,0,20,0,8,12,28,24,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Percentage,115,82.5,57,32.5,24.6,NA,NA,NA,0,3.5,0,2.6,0.9,21.9,15.8,1.8
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,172,87.2,54.1,30.2,23.8,NA,NA,NA,0,10.5,0,3.5,7,22.7,9.3,3.5
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,342,87.7,57.6,31.9,25.7,NA,NA,NA,0,6.1,0,2.3,3.8,24,9.6,2.6
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,195,86.7,56.9,31.3,25.6,NA,NA,NA,0,4.1,0,2.1,2.1,25.6,11.8,1.5
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,195,169,111,61,50,NA,NA,NA,0,8,0,4,4,50,23,3
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,564,505,383,361,10,NA,NA,NA,12,43,3,25,15,79,30,29
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,1072,977,751,702,28,NA,NA,NA,21,73,7,31,35,153,52,43
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,165,150,120,105,5,NA,NA,NA,5,10,NA,5,5,20,10,10
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,600,553,427,394,23,NA,NA,NA,10,38,5,10,23,88,31,16
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Percentage,995,91.3,69.4,65.3,2.6,NA,NA,NA,1.5,7.1,0.7,3.2,3.2,14.7,5.1,3.6
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1164,1058,810,755,33,NA,NA,NA,22,81,8,35,38,167,61,45
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,1164,90.9,69.6,64.9,2.8,NA,NA,NA,1.9,7,0.7,3,3.3,14.3,5.2,3.9
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,564,89.5,67.9,64,1.8,NA,NA,NA,2.1,7.6,0.5,4.4,2.7,14,5.3,5.1
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,92,88,64.1,57.6,5.4,NA,NA,NA,1.1,8.7,1.1,4.3,3.3,15.2,9.8,2.2
2015/16,E08000033,Calderdale,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,600,92.2,71.2,65.7,3.8,NA,NA,NA,1.7,6.3,0.8,1.7,3.8,14.7,5.2,2.7
